uuid,current_minute,home_score,away_score,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_attacks,away_attacks,home_dangerous_attacks,away_dangerous_attacks,home_corners,away_corners,home_off_target,away_off_target,home_on_target,away_on_target,home_possession,away_possession,final_delta
ae15a4ad-c5d0-450d-afa7-d1be08804721,86,0,0,0,0,0,0,68,68,62,39,10,2,7,4,5,1,60,40,1
dcd79f74-7173-4408-a3fa-6f327b310210,83,0,1,1,4,0,0,80,88,55,52,4,4,0,1,0,4,46,54,1
11112b3b-fcaf-4223-be5d-c3e7a1f4edc1,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,84,16,3
9671ecc6-e727-4a76-bbc0-d198824bad65,80,3,1,1,1,0,0,54,47,27,28,0,2,3,6,2,2,50,50,1
4279b50b-8be0-451e-9e83-08ce031c4647,46,2,1,1,0,0,0,26,30,18,28,2,7,2,11,2,6,42,58,3
f76f886f-98bf-417a-b258-cd70039dae39,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
7fe0c3a6-5351-45a4-907a-07b59f88aba4,89,1,0,0,1,0,0,0,0,0,0,12,2,0,0,1,0,59,41,1
7d10a843-5d0c-4333-a569-322a27e844dd,16,1,1,0,0,0,0,16,4,13,2,4,0,2,0,4,1,57,43,0
0eade9c5-19cc-4c7f-b3f5-6ffb74ce780b,76,1,0,1,1,0,0,77,58,48,32,3,1,1,3,1,0,61,39,0
4254f41f-624a-417e-9453-d9adda27bbe3,90,0,0,0,0,0,0,77,37,43,20,7,2,9,2,4,1,65,35,0
5b83ca85-f327-43db-94ad-72fe9dc51ad3,67,1,0,0,0,0,0,30,23,20,8,5,1,7,2,1,0,57,43,1
ecb4448b-852b-46c8-adb4-83aa2b0abbe9,75,4,1,0,1,0,0,44,56,33,32,6,4,0,2,4,1,57,43,1
1cec5712-c831-4025-ab71-bf9337dd3cbf,4,0,1,0,0,0,0,4,1,1,1,0,0,0,0,0,1,48,52,3
5c400fff-1044-4177-bd5d-db2c2ea5b19e,14,1,0,0,0,0,0,16,16,12,11,1,0,2,0,1,0,47,53,0
020552f3-72cb-4e7c-a29b-950e592ff146,37,2,0,0,0,0,0,0,35,0,11,0,0,0,0,0,1,38,62,2
f9180497-b7d1-4858-99e6-7a9d6121e4e4,49,1,0,0,0,0,0,42,42,16,28,1,4,2,0,2,1,51,49,2
5234a1e4-60bd-4a16-acde-0962a473816f,79,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
35b1a255-a949-4427-a316-e945fff823fd,84,0,0,1,1,0,0,76,77,53,60,0,1,3,8,3,4,48,52,0
a1f57df5-cfc2-4671-9ede-2df7bc012e93,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
dbc10980-cafa-4e1c-8b46-8c1708ba85dc,80,1,1,0,0,0,0,101,87,61,66,3,6,4,3,3,3,48,52,1
8a460fa4-3eb0-468a-bf48-9bb8dd165e5a,77,0,1,1,2,0,0,83,42,81,21,6,0,5,5,0,4,61,39,1
e476b4d9-cc40-417f-8c5b-d10f109ce454,44,0,0,0,0,0,0,62,63,32,25,2,1,4,2,2,1,59,41,3
9f990ec3-f260-48f3-aea1-c6a229e6c28c,24,0,0,0,0,0,0,37,38,20,17,0,0,0,1,0,1,37,63,2
58630925-48bc-48d2-9a5d-655aa1f15a4a,16,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,5
19c34a4e-8695-4557-b53d-6c1a94ff895f,21,1,0,0,0,0,0,19,18,7,11,0,2,0,1,1,0,65,35,5
6061f5cd-8d5a-486a-b326-fdd65ba643c5,53,0,2,0,0,0,0,62,78,28,51,2,2,5,5,1,4,41,59,1
cc199815-7538-4f89-9859-7513e842d332,98,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
53734686-e0c1-43b6-a3a0-e9f610ddf9dc,105,2,0,1,2,0,0,103,99,56,72,1,5,11,9,4,4,49,51,0
de66aa91-e5ae-4867-8044-457fcb231739,44,1,0,0,1,0,0,57,42,54,18,6,2,0,4,6,0,61,39,1
6874f647-4426-4625-95e2-1dd106ca50b3,106,1,0,2,0,0,0,62,61,34,41,9,4,2,4,2,2,48,52,0
56ed1b0c-a780-4cb3-b559-59503158c373,101,1,2,2,0,0,0,35,35,43,66,6,6,2,2,1,2,43,57,0
5509a6b1-5c0f-426d-b7ec-f3a2d1c34d25,101,0,0,0,0,0,0,57,56,44,47,4,11,4,5,0,4,48,52,1
0fc1039f-b4ab-4128-a3e9-4acdd3ce02dc,71,0,2,1,1,0,0,102,64,67,63,5,3,4,4,1,3,62,38,1
ddc0d056-c827-48ea-a36b-294d58a72b78,87,0,1,1,0,0,0,72,100,45,84,1,2,1,3,0,3,35,65,1
f2bd34b8-3eb8-4aef-aec1-2615cc15f007,4,0,0,0,0,0,0,7,5,4,1,0,0,0,1,0,0,48,52,1
69bba1e2-ccfa-48e1-a842-dae0fa347ba1,26,0,0,0,0,0,0,25,29,18,19,1,2,1,4,0,0,62,38,1
9a163819-c51a-47a3-8a2e-5392127a2ab4,6,0,0,0,0,0,0,5,13,3,9,0,0,0,1,0,0,51,49,2
755204a2-9d91-4ee2-987f-bbb2590e2649,88,4,0,0,0,0,0,109,0,32,0,1,0,6,0,6,0,84,16,2
ff8dd0d4-848a-4137-9104-536732d32694,8,0,0,0,0,0,0,12,12,4,9,0,0,2,1,0,0,49,51,2
2dfa8f2b-8fb9-43ce-926f-f3578f34353f,84,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
d1da79b3-19be-48ec-9152-62c4f6d6e46d,92,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,2
485580a8-e451-487c-8899-1e04ff520721,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
57ec55d9-0efe-462c-94f7-860eebb37fe5,37,0,0,0,0,0,0,21,21,11,10,2,2,3,2,0,1,52,48,0
e6bb1808-a211-435b-b140-4a648ac72613,101,2,3,0,1,0,0,111,112,29,34,3,5,5,5,5,3,54,46,0
9a5ee102-4a44-4362-9694-e449d222905f,95,1,0,3,3,0,0,84,79,47,54,5,6,2,1,5,2,51,49,0
02a0e311-4092-446e-8092-14820107ceca,70,1,4,1,1,0,0,35,38,20,21,2,1,5,2,2,7,50,50,2
3b7ae30b-01d9-44b6-a95e-6ac4f9ede5c0,25,0,0,0,0,0,0,23,30,15,13,1,1,2,1,0,0,40,60,0
03b36fa0-d514-4b80-a124-eef0bee01cbb,83,0,1,0,0,0,0,48,42,20,25,3,4,5,7,0,2,54,46,0
622aa2aa-30d4-4682-964a-035b6c7f8620,82,1,1,4,3,0,0,94,42,100,28,13,0,9,0,3,1,67,33,1
96290b11-12e9-4062-b60c-a2f296e5dd63,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
c59698f5-f22b-4d52-aff2-bb05cb9c521f,9,0,0,0,0,0,0,13,8,5,3,0,0,1,0,1,0,56,44,7
df9d6f29-09bf-4bce-b77f-9c17dcea1db6,90,2,2,1,2,0,0,81,76,60,23,11,2,8,1,5,3,59,41,1
bc40d58c-d32e-4b39-86ba-f054992528dd,103,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
de73559a-58fe-4110-95fe-a24d03f70e73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,4
40c2d1de-2425-4dcf-8ad3-ee5c0e5acdd7,88,4,0,0,0,0,0,60,27,35,20,2,2,2,2,8,1,71,29,2
38e9d444-934b-433a-b38e-40f2780425ea,26,0,0,0,0,0,0,25,14,16,7,2,0,2,1,1,0,68,32,5
ffdc85c5-7109-4b1e-aab1-d7080bb5c43d,83,2,0,0,0,0,1,47,39,25,15,4,4,2,2,5,3,52,48,1
ac51e5fc-1e53-48f9-a264-4f8c8b0963d4,64,3,1,0,0,0,0,37,23,23,13,4,0,5,1,3,1,63,37,2
d95278b0-0185-4669-8eda-aa92abe68c31,102,0,3,2,2,0,0,80,63,74,48,3,5,11,2,4,3,55,45,0
1fe87eb0-8e53-4bea-a01d-3a8c9a7d3d6c,92,1,6,0,0,0,0,52,72,46,68,2,3,7,3,3,12,34,66,2
f89c6ddb-ec06-4ed6-86e3-b52a88c44a00,31,1,0,0,0,0,0,28,24,18,23,2,3,2,2,2,1,44,56,5
74c55c8d-2ad0-4e7e-ab54-638ecce11036,30,1,2,0,0,0,0,41,16,20,9,3,2,3,1,2,2,71,29,2
01f2947e-473b-4a29-a5ed-afb6dda27986,73,0,1,0,0,0,0,64,71,40,44,0,3,3,6,2,3,53,47,1
19fde063-d347-40d5-90ed-0f84c9474146,14,0,0,0,0,0,0,10,18,0,9,0,1,0,0,0,0,29,71,5
1442fb30-4787-402d-9793-6e300151f5a0,32,0,0,0,0,0,0,32,22,25,12,4,0,7,2,4,2,64,36,1
a14bb62f-515e-45f3-ac3d-26e47a89cc00,13,0,0,0,0,0,0,23,24,12,8,0,0,0,2,0,1,41,59,4
ddfe1669-6f07-4f04-9425-7275685f9f18,13,0,0,0,0,0,0,9,9,6,2,0,0,0,0,0,0,48,52,4
ac226cb5-436d-4d50-89a0-9519319f8391,67,0,1,0,0,0,0,30,35,17,18,2,5,5,1,0,3,43,57,1
2722c096-3293-4e40-9c49-4735542fc9f0,89,1,1,2,1,0,0,84,92,31,19,3,5,3,11,1,4,46,54,1
1ff204bd-a128-47fb-b009-de05235c288f,10,1,0,0,0,0,0,10,7,3,3,0,0,0,0,1,0,68,32,3
ab8415db-2e9f-4954-96a8-c0cf4f34e3d0,48,1,0,0,2,0,0,55,59,21,19,2,2,3,1,2,2,48,52,1
d37c7015-41a0-47fd-a960-639662f212df,73,0,0,2,1,0,0,55,76,49,72,2,7,3,8,0,2,35,65,3
fac103df-7ca9-4b9e-9745-d8ad4d57aae4,17,0,0,5,3,0,0,14,17,7,11,1,0,0,0,0,0,32,68,3
3fa82dd6-7c97-4b90-8038-7043cec19604,20,0,0,1,0,0,0,22,16,12,7,1,0,1,0,0,0,51,49,1
4c652ff2-9138-48a8-8e55-39669ed97b82,112,1,2,0,1,0,0,167,64,85,20,6,2,15,3,5,2,72,28,0
45cd85a4-0e00-4681-b2d9-b1f9498e9130,9,0,0,0,0,0,0,7,6,1,5,0,0,0,0,0,0,47,53,2
420a93fc-521f-4793-9817-a930ad0f8f8b,89,1,3,2,2,0,0,102,88,66,58,4,1,3,7,4,4,55,45,1
60cf223f-4e34-4b74-b779-b61a73a26c9a,83,1,0,3,0,0,0,36,0,21,0,1,0,4,0,2,0,79,21,1
9abc2fb1-0060-4026-b543-6704f4912a01,89,2,0,1,1,0,0,79,82,33,53,3,2,0,7,2,3,48,52,1
0a6d1ba2-a257-4fb9-ade5-643c44d5629f,6,0,0,0,0,0,0,4,12,2,5,0,0,0,1,0,0,35,65,2
f8e706cb-0f52-438a-92d0-f63cd89d7c2e,108,2,0,0,0,0,0,59,48,44,33,7,7,6,1,6,0,57,43,2
ad15fc60-559b-482c-a5b2-4e6919c1c287,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,4
443f0b3c-53f0-4764-8575-a5b180a85b4a,78,2,1,0,0,0,0,97,80,59,50,4,3,5,7,6,5,61,39,2
be15e280-8c65-4c27-8bc2-0bd7d1464172,30,0,0,0,1,0,0,26,21,16,11,1,0,2,0,0,0,54,46,0
0508dc85-5e8d-4cf7-8eb7-50c63008444a,31,1,0,0,0,0,0,68,39,30,16,2,1,2,0,5,0,57,43,4
f08e1185-6714-4eb2-b63e-87cd54817e2e,19,0,0,0,0,0,0,19,46,10,11,1,1,0,2,1,0,44,56,4
b8fa5a79-f2ab-4650-a008-188bbd955597,31,0,0,0,0,0,0,49,32,37,14,5,1,4,2,1,0,64,36,1
70a16214-11c8-4619-bb25-8eddb77633ec,22,0,0,0,0,0,0,29,21,20,21,1,3,4,1,0,0,53,47,1
b87028d0-09d1-4e94-b8f8-9aeee574a54f,64,1,0,0,0,0,0,27,19,15,14,1,3,4,4,1,2,60,40,2
c04df39c-84a0-45e8-92af-8d10616684e0,33,0,1,0,1,0,0,21,17,13,11,2,0,1,1,0,1,59,41,0
242f5a3f-ab20-4fa3-950a-c7eaf52edd5c,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
1d130f9e-aee5-492b-a627-8115b3428d39,91,2,1,1,0,0,0,0,0,61,67,6,1,0,0,2,1,47,53,2
4be3ee4f-86aa-4262-a447-250409c38aa5,92,0,1,0,0,0,0,135,86,99,59,6,3,1,2,0,3,61,39,0
3b7ddb4a-603d-4d65-bd31-7397af70715e,66,0,1,1,0,0,0,76,74,48,23,4,1,8,2,1,1,60,40,2
bea9a1ac-184a-41ef-bb1a-1842c04bbb59,79,2,1,1,0,0,0,111,43,51,13,3,2,11,3,5,3,71,29,2
bc189f75-45eb-47c9-9b91-da2c7457bb23,5,0,0,0,0,0,0,5,4,3,2,0,0,1,0,0,0,57,43,5
eb5fb1b3-87ce-4e93-be8e-9c4187dbd06f,6,0,0,0,0,0,0,3,4,2,2,0,1,0,0,0,0,41,59,1
ad0bd44d-4db6-4077-8565-9a21d281e222,36,0,0,2,0,0,0,50,39,24,36,1,9,1,5,0,0,50,50,1
3d13f21d-6ad4-421f-a8e7-2bf8d6aac75c,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,3
20b53ede-d7b4-44ab-81c1-2d075eb6c776,104,6,1,3,3,0,0,57,84,37,64,4,8,4,10,10,2,41,59,1
d1d4f409-b966-4def-8537-4bdd2533b7c1,105,1,0,0,0,0,0,105,90,66,40,9,3,6,1,5,1,56,44,0
a12bb3d2-ee17-4f7f-b9af-fbb6c6e3dcfe,89,1,0,2,2,0,0,83,131,29,66,0,2,0,1,1,0,40,60,0
72d359f2-1535-47d0-a290-75d84a884eb2,42,1,1,0,0,0,0,31,28,21,12,3,0,2,2,3,2,55,45,3
d72215fc-278a-4fd8-a6a8-cfdeb21ab5c1,19,2,0,0,0,0,0,11,21,10,17,1,2,0,1,3,1,28,72,4
0f7b738c-fce9-4f6f-b74f-c708dc3dce80,11,1,0,2,0,0,0,15,12,12,3,2,0,1,0,2,0,61,39,0
b7f7c91d-e36e-4a8a-b7ef-b34836d4058f,96,1,1,1,1,0,0,43,20,40,7,12,0,5,0,3,2,70,30,0
2e7fa87a-3bc0-4360-981f-9ecae2b3b24a,13,0,0,0,0,0,0,27,20,13,13,0,1,0,1,0,0,60,40,5
a3e40987-3113-4a8d-8ab8-005226767cb9,89,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
01e643bc-4892-4033-acb7-28880358a3d0,6,0,0,0,0,0,0,7,9,1,1,0,0,1,1,0,0,43,57,3
3e73365c-fdf5-4952-8325-314b81fda46d,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,3
5004c077-e643-4228-83e5-d0aed68f55b9,9,0,0,0,0,0,0,16,15,3,4,0,2,1,0,0,0,40,60,1
46350574-349d-4a93-8d95-12ca62447aed,72,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
e1405a64-63b4-4f7b-a004-b6a2c1fed25e,104,2,2,0,0,0,0,131,139,65,83,4,5,4,7,4,6,42,58,1
49a9d099-2774-416b-a135-aeca94209a20,91,1,0,0,0,0,0,85,67,66,47,6,2,6,3,2,1,63,37,1
4bf8efe5-d59f-4e4c-9253-dd53ebf6a459,86,0,0,1,3,0,0,103,72,62,42,2,2,5,2,2,1,67,33,0
e16a8e88-4476-4cc2-98fa-88987ca914c9,88,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
0fb7ead4-8663-4903-8def-c6f453b9bf49,265,2,2,0,0,0,0,57,63,29,39,3,3,4,6,4,4,46,54,1
72f267db-991f-4f9f-8b8d-0cb6c6dc46bb,41,0,2,1,1,0,0,34,51,16,27,0,0,1,2,0,3,45,55,1
7ffdc81a-b634-40a9-bcbf-1c73d7467cca,87,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
3994a6c9-5cca-4bfc-b973-ed6849a6f0b0,17,0,1,0,0,0,0,28,25,21,16,0,0,0,1,0,1,64,36,2
1759b537-abc0-4702-833c-d4e43877a1d8,31,0,0,0,0,0,0,25,25,13,16,0,5,2,6,0,1,49,51,2
000f6d05-9a77-4094-8ba0-f4550bde4752,33,1,1,0,0,0,0,17,25,8,10,3,1,1,2,2,1,48,52,1
5a6fddca-a809-43c3-b746-09ede0cb51ab,67,1,0,1,1,0,0,23,38,17,28,1,2,2,7,1,2,31,69,1
e20ac481-cb15-4dcc-99a1-4d4c5a2a6ea9,101,1,2,0,1,0,0,63,96,43,50,5,9,11,15,5,3,50,50,0
ac4abca7-88d5-44b1-a5d0-bd699153f0de,102,1,3,2,4,0,0,116,84,96,40,11,1,16,3,5,4,58,42,1
22117274-aaa7-48d1-8770-c3643095df3c,84,0,0,1,0,0,0,53,66,60,59,4,4,3,3,0,1,50,50,0
c07f9c88-2605-4a91-98d3-264cdcbb5fd4,106,4,0,3,1,0,0,81,77,39,59,2,4,4,8,5,2,50,50,0
d9e6f6c8-5de5-4f5a-8329-279207d6374a,19,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,53,47,3
fab9f751-e7ec-4d47-a172-6c5faa1eaa1e,76,1,1,0,1,0,0,81,65,53,44,3,2,12,3,1,2,48,52,1
05933177-4de7-4e3c-b2cd-cc0967338bb3,73,3,0,0,0,0,0,66,59,46,46,0,5,3,2,5,0,50,50,0
143c0ad7-a20a-46ae-aedb-d236205f898d,3,0,0,0,0,0,0,5,4,5,1,0,0,1,0,0,0,69,31,3
4974e5be-f73b-412f-ae65-f1738416f5a7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
f4d91bb5-311b-47d5-b5f3-3800b95ae236,89,1,1,0,0,0,0,53,33,50,35,3,5,1,2,1,1,53,47,1
f78bb7f3-23c5-4c3d-9dda-59bee4d5b952,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,2
a4f5eefb-65af-4fd3-bb00-5580455252f9,93,0,1,0,0,0,0,54,78,18,48,1,6,3,5,0,6,38,62,0
b60e8a81-9b85-493c-a74f-02abb99fefb2,115,4,3,4,3,0,0,93,95,35,34,4,3,7,4,6,6,52,48,1
8ea126af-8429-4253-bc08-8f53fe9f1440,106,2,0,2,3,0,0,0,123,81,54,6,1,9,4,5,0,57,43,0
b8d5b418-152d-4653-8009-d336e7c889cc,88,5,0,0,0,0,0,66,48,49,22,3,4,5,3,8,1,59,41,0
b9662a66-fe8a-4dab-90fa-45e7b1b3c7f1,26,0,2,0,0,0,0,16,14,17,8,3,1,3,1,0,4,56,44,4
466f392f-f598-47c6-a17a-0021be73aeec,66,1,0,1,2,0,0,43,54,37,34,1,0,1,0,4,1,54,46,0
2aa68f72-daa5-485b-8ec2-cbea2d077b78,3,0,0,3,2,0,0,1,1,1,0,0,0,0,0,0,0,77,23,1
d7c3b036-b38d-4b97-b306-d1018886fafd,10,0,0,0,0,0,0,16,14,10,9,3,1,1,1,0,0,53,47,1
45e77ac3-263a-4bc1-b529-0a5624e77aa3,66,1,0,0,0,0,0,73,49,38,24,1,2,5,2,4,1,69,31,4
c90f73cd-0060-4a68-a518-a0ce72b5b5ec,80,1,1,0,0,0,0,133,64,81,23,8,1,6,0,4,3,68,32,0
a13a466e-310c-4434-9aca-8009ca7503f5,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,20,80,4
973dc804-afc8-4ba8-a9af-42a0b64588b6,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,2
0945487f-e90d-466c-a56f-36907513dd4d,19,0,0,0,0,0,0,38,14,34,3,6,0,5,0,1,0,73,27,4
c4c27939-c907-4eff-99f3-4c4f6784266a,79,1,0,0,0,0,0,32,31,19,11,3,5,3,4,2,5,57,43,2
40216a6c-b0bf-490a-b3d1-9f3ccb4b8877,93,2,1,1,1,0,0,97,72,61,44,3,3,3,4,5,6,57,43,1
9bca0342-d2f6-4b5f-9632-8e486e4b2578,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,40,60,0
7ae8116a-be79-492b-bad9-77d172f4d9dc,7,0,0,0,0,0,0,6,11,6,5,1,1,1,0,1,0,29,71,3
a52a0b7b-6056-418b-b633-a0cfe77dfba9,79,1,2,1,1,0,0,99,101,36,35,1,2,2,0,1,5,48,52,0
65af3a9f-f763-4ef7-84c0-c75df00d0adf,74,0,1,1,0,0,0,74,51,56,32,6,2,4,2,1,4,58,42,2
4bdfaea7-4473-41fa-bf23-5b4600a780cf,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,3
90c8cac9-407f-4030-807e-d45705671101,78,1,2,2,0,0,0,60,83,21,35,1,4,7,6,5,3,33,67,0
0d3b92da-c097-4a0d-bc37-cab1d082ad43,89,0,1,0,0,0,0,89,54,68,24,10,1,9,2,2,1,68,32,0
9e5ea429-4620-4212-b7e3-9cffe219bdb8,71,0,4,1,0,0,0,62,60,38,48,1,5,3,6,1,4,39,61,2
e4ff275e-788d-4eef-867d-93f9d7b51388,28,1,0,0,0,0,0,35,29,13,16,1,3,2,0,2,0,59,41,1
9eaf2b63-28ee-47da-8ee0-5e51b20864ec,72,1,2,1,1,0,0,84,64,45,35,4,3,2,2,4,4,57,43,1
9587891f-fea5-4fb4-8064-33b79a17b10f,10,1,0,0,0,0,0,15,11,3,1,1,0,0,0,1,1,51,49,4
3ab93387-ec96-485a-9d8c-c86249fb9fef,12,1,0,0,0,0,0,14,14,6,9,1,2,1,1,2,0,53,47,4
e2bb659c-30a4-405f-8405-a1ea1f55e2fe,46,0,2,0,0,0,0,115,55,45,15,1,0,5,1,2,3,66,34,2
b6028fde-b2f3-4a53-8a72-5e78bb0213ba,36,2,1,0,0,0,0,44,39,27,25,1,3,2,2,2,1,52,48,1
98c5760a-13d8-45a0-8295-04d3a7ce4f46,123,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
101ce977-ec24-48df-b5c7-acf18c5dc8b7,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,2
673e712f-6ecf-4379-afe1-34c8cb638fb5,93,0,1,2,1,0,0,122,96,69,37,5,2,5,7,2,3,57,43,0
3a0cc46f-0e15-4d3f-a8a4-5bbf1b24dc41,64,2,0,1,1,0,0,76,68,52,35,5,2,0,0,2,0,53,47,1
04ff2c3f-1770-4d4b-8598-40deb419f93c,45,0,0,1,1,0,0,34,33,21,9,1,1,6,1,1,0,36,64,2
88fa3095-8656-48df-b9ad-df7f5bda9171,102,3,1,1,6,0,0,84,71,65,33,4,2,10,4,4,2,64,36,1
88aa3965-6007-4c14-b60f-cf5815a9483d,75,0,0,1,1,0,0,43,47,29,27,2,2,5,3,1,1,44,56,1
c1a7def0-edef-4728-b377-9f7ac237ed3a,36,1,2,0,0,0,0,23,22,11,13,4,2,1,2,2,3,49,51,2
85619fb2-064b-4a76-824f-5c68dc217e50,8,0,0,0,0,0,0,9,2,8,2,1,0,0,0,0,0,76,24,5
85c0d91b-6dad-434d-bb9d-3d1fd64ce9e4,87,1,0,1,1,0,0,73,73,48,33,5,4,7,4,2,3,56,44,0
2a507492-bd16-4cf2-a37e-718713b0ddc1,4,0,0,0,0,0,0,12,2,2,0,0,0,0,0,0,0,81,19,1
3855b189-72be-4c02-9839-50399f7c4eb2,68,3,1,0,0,0,0,52,47,28,31,2,1,2,1,4,1,50,50,2
a1ea0a09-bed8-4e65-85fe-b8334b3f9e88,64,1,0,2,3,0,0,43,66,33,45,3,6,2,3,2,1,34,66,1
691b880d-f4f4-41fb-959f-d347a2f3966b,41,1,0,0,0,0,0,31,33,24,24,1,3,3,4,4,2,46,54,1
b3ab460c-1367-4e80-813a-32244bf0ecfc,87,1,1,1,1,0,0,47,50,39,39,7,2,9,3,6,5,59,41,2
267d92c1-ce11-4c88-ad19-2efbd645a890,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
e848f2d9-a15f-4d12-a832-9caa7862bd21,103,2,3,0,1,0,0,110,78,47,34,9,2,8,3,8,4,58,42,0
34e7072c-b208-4f97-9db4-88542838ea9c,74,1,0,0,0,0,0,22,35,5,20,0,1,0,1,1,2,24,76,3
6c020acb-a2fe-4816-9be0-269e1797b0b8,93,1,1,0,0,0,0,77,98,68,83,6,6,4,7,2,5,51,49,0
7aa568ab-804b-4b19-bfd0-044847ae97ce,41,1,1,0,0,0,0,29,21,18,12,2,0,0,2,6,1,60,40,4
fd04b785-fc73-484d-9ecc-5308c43a3285,76,1,0,0,1,0,0,55,67,34,48,4,5,5,8,5,1,52,48,2
18c6028f-2b6f-4281-b6a4-a8744c4524ec,35,0,0,1,0,0,0,39,46,19,25,2,2,4,1,0,2,40,60,1
70ffc1dd-1bb7-414a-a4e1-4d8be45699d0,28,0,0,1,1,0,0,16,12,7,7,2,1,3,0,1,2,65,35,1
c02023b4-1a63-406d-b3d0-a57bcda8e142,73,0,0,1,2,0,0,75,54,40,22,1,2,5,7,3,0,64,36,0
9a81a439-c1d8-477e-8b6e-be7121339606,36,2,1,1,0,0,0,28,31,10,8,2,1,0,4,5,1,49,51,1
cc6fda69-ba2e-4703-9f66-ba348dd63a19,32,0,1,0,0,0,0,12,15,9,7,4,2,1,1,2,1,55,45,0
1d145b55-eaa5-43da-a2ad-a9ebd7871a31,11,0,0,0,0,0,0,12,8,4,2,0,0,0,0,1,0,40,60,6
7ec8c439-4be0-450a-897c-9bbbf89fd66e,72,0,3,0,0,0,0,41,40,31,32,2,2,5,1,1,4,67,33,1
af3dafce-680f-4a6a-b4b0-ebe398bd0585,100,2,2,1,2,0,0,104,132,62,91,0,8,7,3,5,4,37,63,0
0b4a0bb8-14eb-449b-b457-85c7e1f0d09c,70,0,0,0,0,0,0,67,62,36,33,3,0,1,1,0,3,45,55,0
1ad68b77-3394-49b6-904b-8c65a3adb638,5,0,0,0,0,0,0,7,5,1,1,0,0,0,0,0,0,44,56,1
8b6b034a-7979-46e2-94d2-e8a8f81f4741,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
6454f1ac-0609-4ee6-a2ea-4384506652cc,45,1,2,2,0,0,0,57,50,23,16,4,1,3,3,2,2,45,55,2
72df89c1-ca86-4639-b530-ca08d472c42d,70,0,1,2,0,0,0,71,77,32,47,2,3,1,7,1,3,51,49,0
d5d1eb71-a304-4334-ae73-df0d48aaa178,76,0,0,0,0,0,0,38,36,23,20,4,2,4,0,8,2,45,55,2
c28d0f0f-246e-4c35-8d57-90d9dff8eeb4,20,0,1,0,0,0,0,17,21,17,13,4,1,4,0,0,1,53,47,2
55f8a74e-e122-419c-bfcc-0e73ecb1c569,97,1,5,3,2,0,0,72,93,50,82,7,6,3,11,4,7,43,57,0
b9196652-8033-41a6-9ee7-4790fc759eab,70,1,0,0,0,0,0,70,52,44,30,4,1,5,3,2,3,57,43,1
f175911c-afe1-4419-b0bb-c15806fa09c9,73,0,0,0,0,0,0,52,78,36,42,2,2,4,2,0,1,41,59,0
8887c0a5-d8ae-4d12-b605-9a675ccd6ff5,21,0,0,0,0,0,0,15,8,14,4,3,0,2,0,1,0,76,24,2
603c0da1-281d-43a6-b06e-163096e1af1d,112,2,2,2,1,0,0,147,136,106,60,5,3,11,4,5,8,46,54,0
63030895-f683-4f0d-b622-c60d84fb9e8b,85,0,1,4,3,0,0,48,38,33,19,2,4,5,4,3,1,53,47,0
50aae958-3f88-486f-a332-2b67586bacaa,83,0,1,0,0,0,0,92,118,59,75,3,4,6,12,3,3,49,51,0
